"database_identifier"	"chemical_formula"	"smiles"	"InChI Code"	"metabolite_identification"	"HMDB_ID"	"PubChem_CID"	"KEGG_ID"	"METLIN_ID"	"synth_XOM_001"	"synth_XOM_002"	"synth_XOM_003"	"synth_XOM_004"	"synth_XOM_005"	"synth_XOM_006"	"synth_XOM_007"	"synth_XOM_008"	"synth_XOM_009"	"synth_XOM_010"	"synth_XOM_011"	"synth_XOM_012"	"synth_XOM_013"	"synth_XOM_014"	"synth_XOM_015"	"synth_XOM_016"	"synth_XOM_017"	"synth_XOM_018"	"synth_XOM_019"	"synth_XOM_020"	"synth_XOM_021"	"synth_XOM_022"	"synth_XOM_023"	"synth_XOM_024"	"synth_XOM_025"	"synth_XOM_026"	"synth_XOM_027"	"synth_XOM_028"	"synth_XOM_029"	"synth_XOM_030"	"synth_XOM_031"	"synth_XOM_032"	"synth_XOM_033"	"synth_XOM_034"	"synth_XOM_035"	"synth_XOM_036"	"synth_XOM_037"	"synth_XOM_038"	"synth_XOM_039"	"synth_XOM_040"	"synth_XOM_041"	"synth_XOM_042"	"synth_XOM_043"	"synth_XOM_044"	"synth_XOM_045"	"synth_XOM_046"	"synth_XOM_047"	"synth_XOM_048"	"synth_XOM_049"	"synth_XOM_050"	"synth_XOM_051"	"synth_XOM_052"	"synth_XOM_053"	"synth_XOM_054"	"synth_XOM_055"	"synth_XOM_056"	"synth_XOM_057"	"synth_XOM_058"	"synth_XOM_059"	"synth_XOM_060"	"synth_XOM_061"	"synth_XOM_062"	"synth_XOM_063"	"synth_XOM_064"	"synth_XOM_065"	"synth_XOM_066"	"synth_XOM_067"	"synth_XOM_068"	"synth_XOM_069"	"synth_XOM_070"	"synth_XOM_071"	"synth_XOM_072"	"synth_XOM_073"	"synth_XOM_074"	"synth_XOM_075"	"synth_XOM_076"	"synth_XOM_077"	"synth_XOM_078"	"synth_XOM_079"	"synth_XOM_080"	"synth_XOM_081"	"synth_XOM_082"	"synth_XOM_083"	"synth_XOM_084"	"synth_XOM_085"	"synth_XOM_086"	"synth_XOM_087"	"synth_XOM_088"	"synth_XOM_089"	"synth_XOM_090"	"synth_XOM_091"	"synth_XOM_092"	"synth_XOM_093"	"synth_XOM_094"	"synth_XOM_095"	"synth_XOM_096"	"synth_XOM_097"	"synth_XOM_098"	"synth_XOM_099"	"synth_XOM_100"
"CHEBI:17203"	"NA"	"OC(=O)[C@@H]1CCCN1"	"InChI=1S/C5H9NO2/c7-5(8)4-2-1-3-6-4/h4,6H,1-3H2,(H,7,8)/t4-/m0/s1"	"Proline"	"HMDB0000162"	"145742"	"C00148"	"29"	"0.24083384"	"0.10574409"	"0.13028874"	"0.1863439"	"0.20014279"	"0.25311075"	"0.04862195"	"0.18640537"	"0.18210724"	"0.13639052"	"0.09597962"	"0.12639796"	"0.19840117"	"0.23758062"	"0.10762684"	"0.22026203"	"0.13468562"	"0.19115775"	"0.13050817"	"0.13094411"	"0.27918797"	"0.15669877"	"0.21808644"	"0.1640913"	"0.14179588"	"0.2025197"	"0.12364309"	"0.09448598"	"0.13949128"	"0.14791844"	"0.33678761"	"0.09890803"	"0.11760858"	"0.15654847"	"0.15437142"	"0.17390377"	"0.1452582"	"0.2384239"	"0.08802413"	"0.15669877"	"0.10724019"	"0.22240842"	"0.11783866"	"0.08386857"	"0.22213466"	"0.10452453"	"0.16276604"	"0.1039841"	"0.17840469"	"0.18210724"	"0.10227546"	"0.26219758"	"0.35851624"	"0.13159707"	"0.13925814"	"0.1259974"	"0.12231704"	"0.11100405"	"0.39121334"	"0.20408715"	"0.13050817"	"0.19205319"	"0.17836284"	"0.20013854"	"0.08881849"	"0.19742687"	"0.06398296"	"0.09025572"	"0.20379916"	"0.10401113"	"0.10596898"	"0.35648368"	"0.18733629"	"0.06737862"	"0.10381236"	"0.1101051"	"0.08871233"	"0.12804536"	"0.13708672"	"0.10905901"	"0.09622611"	"0.21005684"	"0.09154996"	"0.19305769"	"0.26462734"	"0.18302702"	"0.26230097"	"0.20063406"	"0.18042002"	"0.14378941"	"0.18352832"	"0.09581793"	"0.15982479"	"0.18640537"	"0.43052368"	"0.25635012"	"0.1562938"	"0.08712697"	"0.15654847"	"0.16734257"
"CHEBI:17115"	"NA"	"C(C(C(=O)O)N)O"	"InChI=1S/C3H7NO3/c4-2(1-5)3(6)7/h2,5H,1,4H2,(H,6,7)/t2-/m0/s1"	"Serine"	"HMDB0000187"	"5951"	"C00065"	"5203"	"8.4781061"	"11.3280029"	"20.8731669"	"12.9119709"	"10.3344301"	"10.1659207"	"4.4651852"	"27.488619"	"6.7889474"	"7.9782739"	"15.2650078"	"9.8852011"	"11.902787"	"4.8721195"	"9.0973209"	"10.1536977"	"8.987717"	"12.4737955"	"7.1136091"	"10.6477641"	"10.2250067"	"7.6639073"	"12.1012395"	"15.3628917"	"17.8589811"	"5.011856"	"10.1032276"	"6.3414252"	"10.9187067"	"12.7134579"	"7.4310656"	"7.7150068"	"10.7366139"	"12.3343349"	"7.0508166"	"4.1311341"	"14.4722234"	"5.7119276"	"7.7844177"	"5.315693"	"8.570278"	"10.9305744"	"10.815538"	"15.7478214"	"12.2355822"	"11.902787"	"3.8893891"	"0.8286454"	"13.6539972"	"9.595925"	"12.54968"	"18.3010772"	"5.4787101"	"8.1037318"	"5.0413206"	"12.5295284"	"9.0403436"	"7.3593627"	"7.0052529"	"15.4807363"	"6.2322597"	"12.3102914"	"10.3018991"	"6.7654252"	"7.4658814"	"5.7704017"	"3.5309963"	"7.8276435"	"9.7300719"	"5.418827"	"5.8042711"	"12.4811275"	"7.7881067"	"8.5641717"	"24.6707315"	"14.6873308"	"6.211742"	"11.1370316"	"6.2538849"	"11.3540384"	"6.7762213"	"7.4686659"	"5.7704017"	"19.3460693"	"17.1101877"	"9.6230515"	"6.460581"	"11.9183513"	"8.7597517"	"11.2852572"	"15.5201665"	"11.436411"	"8.6498793"	"11.3853445"	"9.6958118"	"20.80007"	"5.1712388"	"9.9631059"	"17.9853173"	"7.8276435"
"CHEBI:16857"	"NA"	"C[C@@H](O)[C@H](N)C(O)=O"	"InChI=1S/C4H9NO3/c1-2(6)3(5)4(7)8/h2-3,6H,5H2,1H3,(H,7,8)/t2-,3+/m1/s1"	"Threonine"	"HMDB0000167"	"6288"	"C00188"	"32"	"4.5750435"	"4.7286231"	"4.1160327"	"3.7760486"	"5.8579465"	"4.4282002"	"6.8640129"	"3.1699789"	"2.5500302"	"6.3115023"	"1.4251608"	"3.1269064"	"3.7063764"	"7.8529815"	"6.0535011"	"6.1402515"	"12.9121554"	"4.6396193"	"3.638057"	"11.269576"	"5.2388933"	"4.4221775"	"2.3631424"	"7.7490213"	"6.1574984"	"2.510184"	"2.9353509"	"3.5672492"	"5.8932576"	"2.7255964"	"3.7820489"	"13.767364"	"3.6632726"	"5.6979358"	"5.6937749"	"4.198485"	"7.5038634"	"4.8288172"	"10.309751"	"1.9137946"	"6.5830334"	"2.843411"	"3.8698877"	"5.3317623"	"2.9293945"	"10.0379511"	"2.6311077"	"3.0629915"	"3.116828"	"5.7578644"	"4.5483538"	"5.2730222"	"1.6931954"	"6.8713066"	"3.0080366"	"6.4547458"	"NA"	"4.5061356"	"6.6607114"	"13.767364"	"3.6875303"	"2.7526133"	"6.779324"	"6.8998867"	"4.236898"	"4.3877311"	"7.8860383"	"2.9645737"	"3.361999"	"2.8152078"	"6.2176084"	"2.6311077"	"6.1907479"	"4.6847293"	"2.4247958"	"7.2944223"	"5.472263"	"7.8309663"	"5.5643948"	"4.8888231"	"2.2886357"	"4.1949462"	"7.9446815"	"3.2527347"	"2.7996992"	"11.1455793"	"2.8152391"	"9.8220987"	"2.6102179"	"2.39027"	"13.6951985"	"5.9351065"	"5.0718663"	"5.1751385"	"4.4416453"	"2.469178"	"6.2435063"	"8.3529949"	"4.6847293"	"10.6543882"
"CHEBI:16828"	"NA"	"N[C@@H](CC1=CNC2=C1C=CC=C2)C(O)=O"	"InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)/t9-/m0/s1"	"Tryptophan"	"HMDB0000929"	"6305"	"C00078"	"5879"	"1.3829703"	"1.3253598"	"2.8215038"	"2.3485722"	"4.4613023"	"1.4160719"	"7.9633217"	"5.9564209"	"2.1449984"	"6.4045891"	"6.6802034"	"3.9291418"	"4.0835285"	"3.0136942"	"3.829774"	"2.1993839"	"4.0812091"	"7.0139327"	"3.5122005"	"6.049985"	"4.5233357"	"6.1417828"	"2.7737613"	"5.7824693"	"4.4480007"	"2.8515319"	"11.0436003"	"2.4881748"	"4.0572566"	"3.829774"	"1.9384298"	"2.9289166"	"3.0389168"	"2.0928505"	"2.5805552"	"11.459712"	"7.2103585"	"3.4125612"	"6.4855518"	"4.2508991"	"8.4069291"	"3.0487419"	"5.401032"	"6.5111093"	"2.7105656"	"4.1354557"	"4.3783778"	"6.6033966"	"4.1330863"	"6.9458733"	"1.3219688"	"2.0176375"	"9.2189027"	"1.6583481"	"7.5514082"	"2.622355"	"6.3635475"	"2.9289166"	"4.6043014"	"4.1492747"	"3.3106986"	"2.5679039"	"1.7356978"	"3.6530553"	"7.3413274"	"3.5469654"	"1.5230355"	"7.0431046"	"3.7811236"	"3.994268"	"3.969177"	"3.4673092"	"2.8940219"	"4.5278372"	"17.347467"	"5.001624"	"3.6227065"	"2.5937656"	"5.6646582"	"1.5761126"	"6.1167378"	"8.4881503"	"8.5209645"	"4.1360202"	"4.4077336"	"3.3658211"	"4.9605199"	"4.745062"	"4.2607236"	"8.12165"	"14.837393"	"6.5939985"	"5.704191"	"6.6237371"	"4.3523445"	"7.1433892"	"1.3962488"	"2.919113"	"1.7680213"	"2.7133921"
"CHEBI:17895"	"NA"	"N[C@@H](CC1=CC=C(O)C=C1)C(O)=O"	"InChI=1S/C9H11NO3/c10-8(9(12)13)5-6-1-3-7(11)4-2-6/h1-4,8,11H,5,10H2,(H,12,13)/t8-/m0/s1"	"Tyrosine"	"HMDB0000158"	"6057"	"C00082"	"34"	"28.620379"	"6.976249"	"11.298855"	"24.41633"	"9.760989"	"24.614354"	"12.56204"	"18.578007"	"19.620301"	"18.035993"	"9.404273"	"4.770973"	"12.124436"	"4.45728"	"18.806078"	"33.425229"	"23.344817"	"26.362998"	"6.565504"	"14.196902"	"6.981267"	"11.346384"	"12.475131"	"29.063789"	"6.006837"	"10.167105"	"4.294084"	"11.427702"	"20.784897"	"11.431181"	"10.44871"	"18.9456"	"21.055506"	"12.027922"	"15.201631"	"13.639378"	"33.241518"	"50.847102"	"5.407623"	"11.346384"	"8.539501"	"10.941866"	"10.524597"	"4.907246"	"3.973421"	"17.386951"	"20.784897"	"26.979761"	"16.864014"	"23.344817"	"18.701986"	"12.514733"	"14.702465"	"2.071844"	"18.858938"	"42.129258"	"17.58718"	"6.976249"	"6.455636"	"24.071744"	"21.284478"	"12.953189"	"21.739966"	"9.94612"	"13.625733"	"23.095655"	"8.808282"	"10.056142"	"13.850182"	"12.124436"	"8.480698"	"2.870785"	"23.282375"	"9.619395"	"7.838815"	"9.811624"	"28.201466"	"24.29498"	"9.94951"	"16.107692"	"15.640637"	"5.168745"	"10.051522"	"18.806078"	"14.992"	"11.286781"	"4.809777"	"11.586942"	"15.380355"	"12.909923"	"18.118263"	"6.551942"	"5.531799"	"4.907246"	"33.598706"	"12.680471"	"29.063789"	"39.8586"	"9.166888"	"24.439594"
"CHEBI:16414"	"NA"	"CC(C)[C@H](N)C(O)=O"	"InChI=1S/C5H11NO2/c1-3(2)4(6)5(7)8/h3-4H,6H2,1-2H3,(H,7,8)/t4-/m0/s1"	"Valine"	"HMDB0000883"	"6287"	"C00183"	"5842"	"1.7923289"	"1.7106879"	"0.7474871"	"1.1086369"	"2.5711361"	"1.0496181"	"2.4409676"	"2.2807614"	"1.3584102"	"1.7246224"	"2.1037948"	"1.0591737"	"2.681856"	"2.2173807"	"1.3437847"	"1.76032"	"1.1484596"	"1.3901786"	"1.4583609"	"1.4583609"	"1.1675247"	"1.9819431"	"1.5787774"	"1.2001574"	"1.3884964"	"1.7522396"	"1.0026371"	"2.3423326"	"1.6514856"	"0.7624683"	"0.9099631"	"0.5812773"	"1.1934748"	"3.9763427"	"1.1259228"	"2.5707674"	"0.7582937"	"2.6078249"	"1.6455826"	"1.751889"	"1.4707595"	"0.9825149"	"2.2934513"	"2.4012031"	"1.2274585"	"2.8479212"	"1.7262765"	"0.8492676"	"2.2810421"	"1.4548669"	"1.7791026"	"0.7617578"	"1.5075083"	"1.2057601"	"1.3130047"	"1.3463686"	"0.6674325"	"1.8214963"	"0.5793007"	"2.6610308"	"0.9635516"	"1.2559667"	"1.0444494"	"2.5544064"	"1.0985729"	"2.0883627"	"1.3672903"	"4.4228557"	"2.4169548"	"1.9702957"	"1.3913077"	"2.4751655"	"1.1233325"	"0.9231701"	"0.8622877"	"1.3801682"	"0.4809308"	"1.819476"	"1.6313906"	"2.9472291"	"0.2887623"	"2.263244"	"2.361664"	"1.7900149"	"1.0781346"	"2.5123685"	"0.8119136"	"1.5526943"	"1.576348"	"0.687197"	"1.6858321"	"1.1086369"	"1.6725428"	"0.828284"	"1.2559418"	"2.4992925"	"0.738176"	"1.2665165"	"1.3465836"	"0.9497178"
"CHEBI:21363"	"NA"	"CS(=O)(=O)CCC(C(=O)O)N"	"InChI=1S/C5H11NO4S/c1-11(9,10)3-2-4(6)5(7)8/h4H,2-3,6H2,1H3,(H,7,8)/t4-/m0/s1"	"Methionine-sulfone"	"-"	"445282"	"-"	"-"	"0.015018418"	"0.043858868"	"0.040722649"	"0.036208904"	"0.092030617"	"0.028118421"	"0.031241843"	"0.077043127"	"0.107937529"	"0.051389731"	"0.058134356"	"0.034750809"	"0.026178595"	"0.027764391"	"0.0187281"	"0.073542158"	"0.071832728"	"0.049539514"	"0.127758777"	"0.048957581"	"0.052642021"	"0.028654325"	"0.063471488"	"0.030667399"	"0.01906548"	"0.064376838"	"0.025427427"	"0.03973589"	"0.04631948"	"0.019006408"	"0.054321404"	"0.036006024"	"0.028118421"	"0.043428103"	"0.084601628"	"0.08058587"	"0.041635151"	"0.036208904"	"0.046749483"	"0.029979772"	"0.044737558"	"0.048750355"	"0.040335816"	"0.112234732"	"0.074471887"	"0.090272897"	"0.081072121"	"0.014572097"	"0.036439279"	"0.056037314"	"0.032820737"	"0.081163389"	"0.02544819"	"0.012148564"	"0.061411295"	"0.006462495"	"0.04436984"	"0.023433342"	"0.050797125"	"0.02877584"	"0.02721661"	"0.043508224"	"0.036778348"	"0.042756678"	"0.079026641"	"0.07841637"	"0.0533698"	"0.050951088"	"0.029964114"	"0.072698168"	"0.036459214"	"0.024896948"	"0.03072388"	"0.049120473"	"0.068278028"	"0.070463219"	"0.031826582"	"0.03523435"	"0.111162211"	"0.048750355"	"0.040815049"	"0.070950183"	"0.064057137"	"0.078612987"	"0.031776108"	"0.081583753"	"0.084601628"	"0.124557589"	"0.0656778"	"0.122135078"	"0.032893511"	"0.012678554"	"0.037231867"	"0.03660835"	"0.044339075"	"0.071383288"	"0.043795417"	"0.011492854"	"0.032918423"	"0.012748475"
"CHEBI:17311"	"NA"	"C[N+](C)(C)CCCC[C@H](N)C([O-])=O"	"InChI=1S/C9H20N2O2/c1-11(2,3)7-5-4-6-8(10)9(12)13/h8H,4-7,10H2,1-3H3/t8-/m0/s1"	"N6-N6-N6-Trimethyl-lysine"	"HMDB0001325"	"440120"	"C03793"	"6161"	"0.116803953"	"0.083314572"	"0.126521721"	"0.174977078"	"0.243992509"	"0.216711444"	"0.179183238"	"0.107206896"	"0.199320917"	"0.051090935"	"0.103345212"	"0.217076"	"0.048843463"	"0.266651541"	"0.226589387"	"0.067214979"	"0.23320994"	"0.081705479"	"0.135592331"	"0.541772975"	"0.158703213"	"0.117212698"	"0.525432604"	"0.254873102"	"0.060936507"	"0.279526954"	"0.145729045"	"0.141793578"	"0.129422471"	"0.419129826"	"0.077437296"	"0.200164078"	"0.094027716"	"0.125006469"	"0.217076"	"0.117719883"	"0.166892277"	"0.099548266"	"0.099548266"	"0.143828151"	"0.391696939"	"0.11796768"	"0.158942875"	"0.106640408"	"0.158589064"	"0.223454841"	"0.229172573"	"0.060936507"	"0.129268515"	"0.183952296"	"0.214598447"	"0.062950258"	"0.209947141"	"0.164612422"	"0.081660195"	"0.277849673"	"0.127504113"	"0.291594391"	"0.16274616"	"0.175711996"	"0.494913393"	"0.057967322"	"0.114692344"	"0.08506462"	"0.115980875"	"0.103190014"	"0.155173952"	"0.349959264"	"0.10768233"	"0.100500129"	"0.210029534"	"0.122362446"	"0.376330818"	"0.245077411"	"0.158867145"	"0.060818474"	"0.034955833"	"0.155965761"	"0.449530387"	"0.112976764"	"0.172858613"	"0.157125436"	"0.090446963"	"0.093853225"	"0.172480351"	"0.096839208"	"0.079049255"	"0.15526311"	"0.101694495"	"0.128770127"	"0.101197741"	"0.326858556"	"0.166117471"	"0.148173554"	"0.371429083"	"0.117555679"	"0.084246439"	"0.107465862"	"0.199130937"	"0.303302093"
"CHEBI:18357"	"NA"	"NC[C@H](O)C1=CC(O)=C(O)C=C1"	"InChI=1S/C8H11NO3/c9-4-8(12)5-1-2-6(10)7(11)3-5/h1-3,8,10-12H,4,9H2/t8-/m0/s1"	"Norepinephrine"	"HMDB0000216"	"439260"	"C00547"	"5226"	"0.003624846"	"0.0007077932"	"0.0006669896"	"0.00146079"	"0.0005837829"	"0.0009575031"	"0.0002144315"	"0.001317553"	"0.00101856"	"0.001032487"	"0.0007408112"	"0.0001955921"	"0.0009196153"	"0.0007408112"	"0.0009244112"	"0.001117013"	"0.0004636524"	"0.0003671707"	"0.0008493159"	"0.001037735"	"0.0007011473"	"0.0003078327"	"0.0006956404"	"0.0006118566"	"0.001091065"	"0.001418282"	"0.0009056854"	"0.001026111"	"0.0006373965"	"0.0004362386"	"0.005845496"	"0.0008632967"	"0.0009565547"	"0.0008152194"	"0.0007376545"	"0.00129794"	"0.001053975"	"0.0005045265"	"0.001094035"	"0.004610872"	"0.001575134"	"0.0005620768"	"0.002132843"	"0.001174376"	"0.001253376"	"0.000796624"	"0.0006599803"	"0.0005435478"	"0.001447874"	"0.003160734"	"0.001548854"	"0.0009362467"	"0.001091065"	"0.001253375"	"0.0007388104"	"0.001948495"	"0.001084143"	"0.0007306403"	"0.002404981"	"0.002271384"	"0.0003582583"	"0.003116532"	"0.002331911"	"0.0009522959"	"0.0007151747"	"0.0009579261"	"0.0005474027"	"0.002128684"	"0.0009267947"	"0.0004588792"	"0.0006134992"	"0.0005109986"	"0.001544901"	"0.0007200196"	"0.0006186413"	"0.0009920451"	"0.0003605041"	"0.0009877926"	"0.001795174"	"0.000774705"	"0.001194435"	"0.002967284"	"0.002199547"	"0.0005945791"	"0.000434793"	"0.00187443"	"0.001840155"	"0.002314645"	"0.0006978037"	"0.001199949"	"0.0009538278"	"0.0004152848"	"0.003160734"	"0.0009195724"	"0.001452655"	"0.001265813"	"0.000801194"	"0.0005569929"	"0.0009701698"	"0.001054512"
"CHEBI:17981"	"NA"	"CC(=O)OC[C@H](N)C(O)=O"	"InChI=1S/C5H9NO4/c1-3(7)10-2-4(6)5(8)9/h4H,2,6H2,1H3,(H,8,9)/t4-/m0/s1"	"O-Acetylserine"	"HMDB0003011"	"99478"	"C00979"	"3270"	"0.0021610662"	"0.0044153971"	"0.0039776319"	"0.0051317636"	"0.0036491716"	"0.0036742281"	"0.0025311024"	"0.0075588568"	"0.0032098973"	"0.0049434291"	"0.0049617454"	"0.0053884114"	"0.0020065045"	"0.0026416556"	"0.0049055819"	"0.0023272797"	"0.0033338741"	"0.0035057995"	"0.0020200187"	"0.0038556911"	"0.008546309"	"0.0073980219"	"0.0013756615"	"0.0046778419"	"0.0038556911"	"0.0064174108"	"0.0043230492"	"0.0061791142"	"0.0041587328"	"0.0031920934"	"0.0019316201"	"0.0046341893"	"0.0031323079"	"0.0035170046"	"0.0038902443"	"0.0043118035"	"0.0049596239"	"0.006687538"	"0.0040036068"	"0.004316191"	"0.0050305044"	"0.0024823844"	"0.0032999487"	"0.0049145901"	"0.0020183363"	"0.0021876228"	"0.0046214929"	"0.0056922531"	"0.0080297509"	"0.0022932586"	"0.0039779779"	"0.0040413095"	"0.0045831715"	"0.0037278379"	"0.0030188398"	"0.001650573"	"0.0035057995"	"0.0032310779"	"0.0046413462"	"0.0050932262"	"0.0030071378"	"0.0049596239"	"0.0042588296"	"0.0070087979"	"0.004155464"	"0.0034264197"	"0.0056874337"	"0.0048212453"	"0.0089462388"	"0.002680152"	"0.0067308754"	"0.0044153971"	"0.007195834"	"0.0054103204"	"0.0025311024"	"0.0046338463"	"0.0032105691"	"0.0072993503"	"0.0037797486"	"0.0053884114"	"0.0050645194"	"0.0038523255"	"0.0013756615"	"0.0045470757"	"0.0042427845"	"0.0048246011"	"0.0024608879"	"0.0082475237"	"0.0051800436"	"0.0040074328"	"0.0075010778"	"0.00453297"	"0.004211153"	"0.0021664923"	"0.003431266"	"0.0046102818"	"0.0022885047"	"0.001137075"	"0.0026334559"	"0.0036385311"
"CHEBI:17553"	"NA"	"NCCOP(O)(O)=O"	"InChI=1S/C2H8NO4P/c3-1-2-7-8(4,5)6/h1-3H2,(H2,4,5,6)"	"O-Phosphoethanolamine"	"HMDB0000224"	"1015"	"C00346"	"5233"	"27.067172"	"34.480513"	"9.480701"	"11.921831"	"21.408172"	"17.984046"	"13.917573"	"19.269169"	"19.38343"	"14.07499"	"22.421659"	"9.982713"	"20.844515"	"19.249446"	"20.655402"	"16.309751"	"19.907034"	"4.991879"	"31.73075"	"8.512914"	"14.243465"	"28.965528"	"18.640255"	"21.077112"	"15.531997"	"15.482541"	"19.478877"	"10.51096"	"23.103534"	"16.292354"	"23.88825"	"17.806738"	"33.065327"	"7.170077"	"25.429591"	"8.951086"	"17.317541"	"8.543113"	"28.231622"	"17.880235"	"32.703623"	"26.844225"	"16.74646"	"16.020475"	"24.672093"	"17.513391"	"8.3135"	"7.764569"	"15.679103"	"16.74646"	"22.056687"	"15.752318"	"11.483708"	"10.981357"	"16.217733"	"25.702582"	"28.623682"	"15.666469"	"18.531569"	"12.780211"	"11.51935"	"34.416094"	"13.477274"	"23.959354"	"8.211714"	"13.502425"	"6.91129"	"10.786211"	"13.813383"	"17.847361"	"4.426931"	"19.285453"	"14.830309"	"14.904821"	"12.001745"	"17.317541"	"13.449774"	"21.696419"	"23.708451"	"13.506895"	"12.982602"	"19.445412"	"24.801105"	"14.854538"	"19.220693"	"11.612086"	"3.83019"	"27.831373"	"21.780804"	"15.658485"	"21.731106"	"9.747296"	"9.105596"	"24.100358"	"20.880189"	"14.155513"	"10.883827"	"11.130073"	"20.027013"	"20.487649"
"CHEBI:15729"	"NA"	"NCCC[C@H](N)C(O)=O"	"InChI=1S/C5H12N2O2/c6-3-1-2-4(7)5(8)9/h4H,1-3,6-7H2,(H,8,9)/t4-/m0/s1"	"Ornithine"	"HMDB0000214"	"6262"	"C00077"	"27"	"0.32455438"	"0.17201363"	"0.19665764"	"0.20057351"	"0.38196209"	"0.18008088"	"0.13425825"	"0.26326722"	"0.11730866"	"0.35055317"	"0.19171512"	"0.20266034"	"0.52765485"	"0.19755601"	"0.3853279"	"0.61744123"	"0.20706532"	"0.37499471"	"0.22427783"	"0.2411414"	"2.69123165"	"0.18707328"	"0.19458479"	"0.22640297"	"0.15649191"	"0.4619952"	"0.14741476"	"0.29045957"	"0.19592196"	"0.61704233"	"0.06350205"	"0.23532428"	"0.19943425"	"0.28122673"	"0.27710154"	"0.24424366"	"0.11193096"	"0.30784222"	"0.21175198"	"0.21009262"	"0.26944938"	"0.38149664"	"0.21419132"	"0.28081279"	"0.26272867"	"0.13646217"	"0.16446335"	"0.36647962"	"0.2752632"	"0.8567119"	"0.06136416"	"0.23581385"	"0.23616894"	"0.23598866"	"0.16589466"	"0.28153323"	"0.28189925"	"0.43235727"	"0.22513737"	"0.09818493"	"0.3317528"	"0.14138719"	"0.19765901"	"0.39766722"	"0.18755832"	"0.25247084"	"0.12560265"	"0.33407517"	"0.17694091"	"0.2419174"	"0.17833861"	"0.33021722"	"0.23469231"	"0.07201848"	"0.15270324"	"0.08779946"	"0.22226453"	"0.22560126"	"0.55813495"	"0.12869912"	"0.14292825"	"0.22705635"	"0.41966652"	"0.34390768"	"0.2040712"	"0.2136246"	"0.21429851"	"0.36813124"	"0.13055147"	"0.28234344"	"0.45449396"	"0.30168519"	"0.23299957"	"0.27685022"	"0.63762843"	"0.2070827"	"0.18842851"	"0.52766973"	"0.17368604"	"0.07201848"
"CHEBI:17148"	"NA"	"C(CCN)CN"	"InChI=1S/C4H12N2/c5-3-1-2-4-6/h1-6H2"	"Putrescine"	"HMDB0001414"	"1045"	"C00134"	"-"	"0.017680864"	"0.013812238"	"0.016563871"	"0.015190285"	"0.036888762"	"0.011351489"	"0.022348931"	"0.013107483"	"0.029683098"	"0.01980857"	"0.004350981"	"0.017424029"	"0.006057887"	"0.012450313"	"0.005235974"	"0.007232492"	"0.014572982"	"0.026651314"	"0.008102467"	"0.022688751"	"0.009771948"	"0.016374808"	"0.021352644"	"0.014048022"	"0.005501223"	"0.011205328"	"0.037231399"	"0.02470106"	"0.07269793"	"0.015348265"	"0.006472242"	"0.009897081"	"0.001265079"	"0.007680596"	"0.020225522"	"0.009745318"	"0.016464354"	"0.01755125"	"0.027589587"	"0.007783278"	"0.007604763"	"0.010322465"	"0.019648793"	"0.02115362"	"0.036888762"	"0.01191535"	"0.009455618"	"0.024972989"	"0.09783831"	"0.031679635"	"0.013789015"	"0.00948162"	"0.022348931"	"0.00449224"	"0.007316082"	"0.005438445"	"0.013395514"	"0.004298382"	"0.026855628"	"0.011500798"	"0.019569379"	"0.026545364"	"0.009924484"	"0.008254032"	"0.037375937"	"0.014048022"	"0.001821542"	"0.016859552"	"0.023424288"	"0.011494562"	"0.016464354"	"0.019794021"	"0.020027503"	"0.009517109"	"0.014548402"	"0.01095082"	"0.02338278"	"0.01693334"	"0.025975426"	"0.020061829"	"0.015215017"	"0.02645875"	"0.011815964"	"0.018541113"	"0.029174532"	"0.00874955"	"0.020362607"	"0.013021927"	"0.015190285"	"NA"	"0.005561434"	"0.004600955"	"0.007636237"	"0.017330126"	"0.006779195"	"0.018843943"	"0.004483912"	"0.017366703"	"0.048196899"	"0.146306085"
